timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
VTR.N,0.925,0.053,0.622,0.945,0.949,0.972,0.352,0.109,0.038,0.065,0.253,0.02,0.954,0.139,0.939,0.032,0.707,0.851,0.251,0.313,0.638,0.176,0.327,0.438,0.764,0.632,0.788,0.709
T.N,0.091,0.947,0.909,0.291,0.208,0.158,0.529,0.848,0.776,0.8,0.703,0.945,0.121,0.832,0.24,0.296,0.186,0.895,0.117,0.887,0.398,0.83,0.143,0.257,0.394,0.303,0.349,0.974
HCA.N,0.796,0.152,0.479,0.77,0.848,0.881,0.214,0.127,0.206,0.236,0.265,0.063,0.838,0.57,0.788,0.696,0.194,0.79,0.036,0.778,0.913,0.739,0.861,0.556,0.345,0.194,0.517,0.093
AMT.N,0.257,0.857,0.341,0.109,0.574,0.422,0.075,0.388,0.671,0.756,0.071,0.43,0.097,0.115,0.051,0.283,0.935,0.669,0.929,0.838,0.459,0.721,0.263,0.487,0.549,0.117,0.295,0.57
PSX.N,0.661,0.121,0.986,0.893,0.527,0.784,0.887,0.693,0.172,0.113,0.949,0.685,0.871,0.881,0.958,0.299,0.028,0.651,0.267,0.691,0.207,0.752,0.661,0.743,0.123,0.64,0.715,0.253
INCY.OQ,0.081,0.869,0.327,0.087,0.057,0.055,0.604,0.824,0.937,0.947,0.232,0.739,0.077,0.196,0.135,0.78,0.796,0.036,0.606,0.307,0.242,0.479,0.257,0.263,0.034,0.667,0.81,0.962
AIZ.N,0.246,0.584,0.642,0.642,0.154,0.283,0.899,0.784,0.646,0.651,0.717,0.519,0.721,0.699,0.388,0.505,0.093,0.703,0.23,0.016,0.865,0.008,0.244,0.499,0.949,0.545,0.131,0.095
MDLZ.OQ,0.101,0.865,0.691,0.135,0.166,0.154,0.305,0.909,0.836,0.885,0.313,0.713,0.145,0.226,0.117,0.368,0.533,0.515,0.545,0.828,0.802,0.861,0.859,0.014,0.994,0.149,0.323,0.481
LW.N,0.582,0.289,0.715,0.79,0.572,0.671,0.721,0.62,0.147,0.311,0.79,0.614,0.711,0.493,0.719,0.469,0.549,0.481,0.962,0.16,0.877,0.21,0.903,0.089,0.972,0.651,0.301,0.828
BSX.N,0.448,0.473,0.453,0.485,0.562,0.608,0.402,0.564,0.491,0.465,0.457,0.489,0.511,0.24,0.432,0.487,0.79,0.289,0.566,0.77,0.701,0.838,0.925,0.095,0.929,0.204,0.507,0.43
COF.N,0.909,0.168,0.78,0.907,0.956,0.945,0.62,0.103,0.053,0.067,0.885,0.368,0.897,0.949,0.905,0.17,0.224,0.933,0.083,0.568,0.178,0.61,0.089,0.8,0.158,0.501,0.354,0.788
DE.N,0.463,0.481,0.681,0.693,0.537,0.64,0.614,0.562,0.44,0.309,0.808,0.592,0.745,0.794,0.608,0.549,0.457,0.711,0.766,0.883,0.032,0.84,0.564,0.616,0.388,0.17,0.16,0.859
META.OQ,0.63,0.41,0.036,0.139,0.469,0.352,0.438,0.071,0.665,0.527,0.38,0.594,0.331,0.788,0.539,0.956,0.497,0.103,0.451,0.962,0.966,0.99,0.422,0.974,0.925,0.263,0.016,0.236
WBA.OQ,0.129,0.871,0.907,0.422,0.295,0.127,0.661,0.786,0.838,0.796,0.812,0.978,0.143,0.96,0.137,0.319,0.016,0.661,0.149,0.537,0.319,0.566,0.051,0.448,0.02,0.853,0.923,0.8
MRO.N,0.844,0.073,0.994,0.964,0.303,0.679,0.994,0.222,0.158,0.055,1.0,0.848,0.958,1.0,0.986,0.459,0.388,0.531,0.218,0.287,0.434,0.354,0.935,0.925,0.19,0.822,0.24,0.113
DLTR.OQ,0.152,0.733,0.343,0.305,0.026,0.036,0.972,0.984,0.966,0.907,0.707,0.82,0.372,0.596,0.295,0.394,0.192,0.261,0.57,0.523,0.927,0.737,0.875,0.749,0.907,0.78,0.529,0.806
UDR.N,0.499,0.707,0.638,0.537,0.685,0.749,0.099,0.291,0.347,0.44,0.279,0.461,0.368,0.451,0.337,0.087,0.907,0.707,0.525,0.154,0.608,0.139,0.317,0.317,0.687,0.158,0.042,0.202
CME.OQ,0.206,0.673,0.586,0.388,0.321,0.418,0.695,0.523,0.774,0.691,0.653,0.695,0.442,0.634,0.426,0.094,0.966,0.137,0.358,0.747,0.299,0.675,0.305,0.053,0.533,0.301,0.236,0.735
BR.N,0.2,0.873,0.291,0.133,0.101,0.123,0.745,0.659,0.867,0.828,0.59,0.824,0.196,0.422,0.202,0.612,0.499,0.556,0.832,0.24,0.836,0.113,0.444,0.339,0.919,0.396,0.572,0.539
WHR.N,0.683,0.549,0.501,0.62,0.606,0.713,0.053,0.471,0.289,0.378,0.317,0.267,0.61,0.657,0.723,0.552,0.04,0.877,0.285,0.034,0.622,0.156,0.036,0.681,0.354,0.992,0.992,0.614
VFC.N,0.731,0.459,0.44,0.659,0.711,0.543,0.778,0.172,0.281,0.257,0.768,0.699,0.616,0.782,0.634,0.602,0.147,0.81,0.547,0.107,0.455,0.168,0.006,0.885,0.398,0.901,0.426,0.503
WM.N,0.109,0.899,0.628,0.176,0.069,0.065,0.685,0.891,0.861,0.901,0.529,0.859,0.135,0.545,0.168,0.448,0.588,0.479,0.857,0.762,0.794,0.622,0.806,0.018,0.875,0.178,0.44,0.226
ETR.N,0.301,0.741,0.661,0.354,0.337,0.446,0.218,0.717,0.511,0.642,0.263,0.354,0.465,0.105,0.293,0.115,0.315,0.929,0.293,0.408,0.529,0.236,0.541,0.178,0.503,0.265,0.166,0.077
KMI.N,0.505,0.317,0.887,0.794,0.327,0.644,0.756,0.618,0.303,0.212,0.64,0.16,0.855,0.378,0.895,0.271,0.394,0.867,0.16,0.626,0.492,0.337,0.434,0.202,0.224,0.43,0.457,0.032
CVS.N,0.162,0.719,0.81,0.279,0.139,0.105,0.776,0.851,0.82,0.859,0.735,0.933,0.202,0.701,0.166,0.311,0.042,0.766,0.263,0.871,0.228,0.784,0.242,0.188,0.198,0.224,0.525,0.305
IQV.N,0.836,0.263,0.196,0.558,0.855,0.865,0.18,0.093,0.251,0.232,0.214,0.162,0.651,0.176,0.691,0.463,0.491,0.642,0.802,0.592,0.207,0.436,0.283,0.624,0.307,0.133,0.152,0.612
TRMB.OQ,0.901,0.063,0.097,0.792,0.81,0.861,0.283,0.194,0.222,0.198,0.103,0.032,0.861,0.154,0.776,0.622,0.59,0.293,0.531,0.152,0.279,0.059,0.083,0.754,0.547,0.259,0.345,0.727
WST.N,0.315,0.721,0.105,0.089,0.398,0.301,0.057,0.095,0.877,0.822,0.053,0.301,0.164,0.172,0.19,0.919,0.822,0.048,0.8,0.293,0.937,0.358,0.699,0.784,0.347,0.56,0.259,0.172
WTW.OQ,0.216,0.776,0.509,0.246,0.436,0.263,0.475,0.673,0.711,0.737,0.481,0.636,0.356,0.469,0.416,0.244,0.535,0.426,0.465,0.463,0.534,0.406,0.289,0.137,0.323,0.735,0.887,0.964
KMX.N,0.867,0.251,0.186,0.814,0.784,0.683,0.119,0.341,0.182,0.228,0.162,0.044,0.842,0.123,0.853,0.309,0.02,0.96,0.277,0.075,0.848,0.154,0.174,0.941,0.758,0.996,0.97,0.741
LLY.N,0.046,0.949,0.651,0.065,0.02,0.03,0.556,0.96,0.97,0.974,0.341,0.939,0.024,0.564,0.053,0.84,0.962,0.115,0.97,0.97,0.993,0.954,0.998,0.253,0.976,0.032,0.364,0.933
BG.N,0.281,0.489,0.949,0.756,0.279,0.539,0.616,0.745,0.418,0.358,0.766,0.42,0.788,0.691,0.665,0.554,0.012,0.663,0.206,0.226,0.269,0.129,0.549,0.663,0.248,0.665,0.606,0.008
MA.N,0.663,0.343,0.24,0.461,0.632,0.582,0.703,0.434,0.434,0.434,0.618,0.465,0.632,0.455,0.699,0.947,0.988,0.107,0.986,0.966,0.952,0.935,0.651,0.242,0.794,0.014,0.257,0.592
MCK.N,0.121,0.764,0.846,0.234,0.036,0.046,0.929,0.982,0.754,0.887,0.853,0.984,0.152,0.747,0.16,0.354,0.008,0.238,0.036,0.715,0.972,0.741,1.0,0.115,0.917,0.762,0.76,0.117
TJX.N,0.614,0.416,0.414,0.709,0.812,0.766,0.291,0.527,0.265,0.416,0.539,0.483,0.568,0.428,0.44,0.693,0.335,0.101,0.933,0.832,0.64,0.743,0.695,0.283,0.695,0.042,0.053,0.669
TRGP.N,0.98,0.01,0.703,0.994,0.826,0.947,0.976,0.034,0.012,0.014,0.899,0.016,0.994,0.612,0.998,0.148,0.109,0.814,0.796,0.275,0.413,0.198,0.966,0.774,0.113,0.596,0.644,0.012
INVH.N,0.566,0.594,0.317,0.436,0.786,0.81,0.032,0.358,0.297,0.392,0.172,0.21,0.527,0.149,0.537,0.364,0.887,0.725,0.273,0.317,0.687,0.182,0.483,0.42,0.873,0.798,0.895,0.281
BAC.N,0.646,0.345,0.828,0.715,0.592,0.505,0.964,0.816,0.295,0.297,0.972,0.96,0.727,0.986,0.677,0.061,0.709,0.98,0.107,0.952,0.439,0.96,0.097,0.459,0.135,0.065,0.077,0.556
FOX.OQ,0.372,0.608,0.671,0.651,0.404,0.481,0.596,0.479,0.485,0.4,0.776,0.723,0.614,0.495,0.737,0.452,0.203,0.827,0.193,0.249,0.365,0.006,0.194,0.418,0.313,0.03,0.034,0.125
DOV.N,0.606,0.396,0.556,0.638,0.705,0.735,0.232,0.404,0.305,0.341,0.485,0.36,0.638,0.382,0.517,0.675,0.444,0.428,0.663,0.349,0.156,0.194,0.402,0.303,0.218,0.42,0.515,0.644
VICI.N,0.822,0.129,0.368,0.867,0.869,0.933,0.198,0.483,0.099,0.174,0.17,0.042,0.857,0.02,0.745,0.371,0.978,0.731,0.196,0.541,0.519,0.261,0.594,0.19,0.38,0.846,0.941,0.471
CTLT.N,0.745,0.321,0.03,0.463,0.774,0.754,0.166,0.02,0.657,0.509,0.04,0.101,0.483,0.592,0.59,0.456,0.305,0.788,0.259,0.038,0.03,0.38,0.133,0.998,0.18,0.836,0.22,0.089
ACN.N,0.503,0.547,0.176,0.295,0.517,0.414,0.499,0.513,0.576,0.687,0.321,0.463,0.418,0.39,0.279,0.816,0.513,0.028,0.806,0.929,0.251,0.879,0.539,0.465,0.653,0.053,0.317,0.618
CAH.N,0.158,0.705,0.836,0.329,0.127,0.103,0.844,0.947,0.685,0.84,0.818,0.954,0.238,0.778,0.224,0.19,0.002,0.622,0.036,0.362,0.834,0.451,0.931,0.174,0.937,0.63,0.242,0.62
MTD.N,0.394,0.634,0.212,0.224,0.509,0.21,0.246,0.255,0.709,0.735,0.291,0.671,0.17,0.671,0.18,0.964,0.879,0.139,0.036,0.539,0.009,0.301,0.733,0.653,0.093,0.335,0.632,0.653
XOM.N,0.356,0.36,0.98,0.798,0.178,0.483,0.873,0.737,0.477,0.261,0.911,0.683,0.826,0.851,0.929,0.438,0.208,0.23,0.43,0.984,0.307,0.978,0.952,0.582,0.083,0.119,0.206,0.339
ON.OQ,0.958,0.042,0.073,0.905,0.937,0.885,0.463,0.044,0.141,0.101,0.463,0.048,0.927,0.529,0.919,0.77,0.592,0.297,0.665,0.475,0.495,0.846,0.986,0.943,0.881,0.949,0.844,0.507
PKG.N,0.133,0.887,0.877,0.37,0.184,0.125,0.804,0.63,0.814,0.774,0.76,0.962,0.137,0.889,0.182,0.696,0.257,0.483,0.491,0.133,0.265,0.097,0.303,0.422,0.182,0.558,0.598,0.147
CZR.OQ,1.0,0.002,0.044,1.0,1.0,1.0,0.636,0.004,0.002,0.002,0.283,0.002,1.0,0.016,0.992,0.024,0.129,0.968,0.406,0.059,0.289,0.307,0.137,0.98,0.584,0.937,0.735,0.84
K.N,0.014,0.998,0.911,0.012,0.012,0.016,0.531,0.99,0.984,0.986,0.655,0.994,0.016,0.521,0.014,0.533,0.301,0.584,0.798,0.434,0.707,0.362,0.592,0.026,0.941,0.857,0.947,0.081
EQR.N,0.402,0.78,0.663,0.43,0.558,0.689,0.192,0.313,0.436,0.535,0.4,0.665,0.259,0.457,0.172,0.403,0.885,0.632,0.331,0.394,0.713,0.269,0.234,0.251,0.822,0.36,0.37,0.137
AOS.N,0.251,0.717,0.608,0.448,0.232,0.208,0.339,0.677,0.8,0.707,0.465,0.784,0.182,0.776,0.347,0.791,0.436,0.089,0.701,0.055,0.47,0.166,0.481,0.554,0.469,0.877,0.921,0.469
PKI.N,0.406,0.602,0.129,0.327,0.717,0.444,0.113,0.162,0.667,0.64,0.156,0.271,0.4,0.343,0.356,0.685,0.754,0.547,0.44,0.299,0.105,0.143,0.297,0.659,0.032,0.729,0.855,0.782
VTRS.OQ,0.212,0.588,0.752,0.533,0.535,0.281,0.889,0.642,0.376,0.63,0.881,0.99,0.19,0.877,0.315,0.522,0.125,0.943,0.085,0.188,0.505,0.103,0.168,0.564,0.628,0.503,0.469,0.905
SPG.N,0.956,0.077,0.764,0.978,0.976,0.982,0.366,0.057,0.03,0.038,0.778,0.075,0.949,0.8,0.954,0.42,0.867,0.816,0.909,0.622,0.439,0.305,0.386,0.495,0.418,0.562,0.792,0.248
DGX.N,0.168,0.812,0.499,0.378,0.374,0.224,0.101,0.814,0.655,0.846,0.178,0.394,0.301,0.158,0.311,0.745,0.313,0.491,0.487,0.305,0.166,0.325,0.489,0.083,0.002,0.838,0.733,0.875
GILD.OQ,0.016,0.984,0.806,0.081,0.03,0.014,0.665,0.966,0.982,0.984,0.275,0.947,0.012,0.459,0.012,0.754,0.667,0.521,0.693,0.853,0.327,0.857,0.721,0.182,0.014,0.354,0.335,0.374
MLM.N,0.667,0.394,0.515,0.729,0.739,0.76,0.265,0.38,0.267,0.329,0.545,0.269,0.735,0.604,0.521,0.392,0.6,0.509,0.505,0.378,0.993,0.184,0.675,0.507,0.982,0.681,0.812,0.687
HAS.OQ,0.642,0.188,0.396,0.685,0.269,0.636,0.869,0.887,0.451,0.402,0.556,0.105,0.867,0.206,0.471,0.444,0.248,0.762,0.483,0.046,0.816,0.273,0.113,0.691,0.992,0.881,0.655,0.014
ESS.N,0.432,0.739,0.554,0.499,0.438,0.648,0.154,0.424,0.398,0.513,0.362,0.523,0.396,0.279,0.277,0.232,0.911,0.729,0.42,0.198,0.867,0.061,0.109,0.333,0.733,0.145,0.024,0.016
LYV.N,0.931,0.061,0.198,0.935,0.911,0.903,0.915,0.075,0.083,0.093,0.731,0.109,0.923,0.733,0.863,0.014,0.18,0.741,0.036,0.255,0.82,0.162,0.545,0.798,0.98,0.947,0.873,0.432
NTAP.OQ,0.416,0.665,0.426,0.471,0.505,0.321,0.689,0.683,0.527,0.519,0.756,0.881,0.352,0.754,0.354,0.724,0.36,0.507,0.883,0.166,0.545,0.485,0.275,0.451,0.634,0.703,0.541,0.509
EBAY.OQ,0.467,0.737,0.158,0.186,0.644,0.525,0.083,0.402,0.673,0.598,0.166,0.491,0.216,0.404,0.38,0.689,0.428,0.693,0.646,0.398,0.575,0.648,0.232,0.685,0.745,0.806,0.669,0.818
CMI.N,0.293,0.699,0.766,0.547,0.495,0.513,0.473,0.778,0.594,0.457,0.754,0.804,0.477,0.739,0.564,0.6,0.244,0.537,0.598,0.558,0.085,0.404,0.248,0.275,0.196,0.727,0.806,0.796
MTCH.OQ,0.853,0.275,0.048,0.596,0.947,0.893,0.036,0.036,0.309,0.19,0.093,0.135,0.503,0.416,0.63,0.838,0.62,0.646,0.036,0.125,0.211,0.457,0.01,0.96,0.309,0.885,0.465,0.968
TEL.N,0.735,0.297,0.333,0.752,0.832,0.762,0.358,0.246,0.253,0.224,0.477,0.224,0.741,0.614,0.758,0.671,0.418,0.255,0.539,0.578,0.164,0.364,0.38,0.428,0.251,0.311,0.461,0.463
CINF.OQ,0.285,0.723,0.966,0.451,0.453,0.337,0.875,0.661,0.556,0.568,0.848,0.952,0.313,0.859,0.081,0.505,0.455,0.131,0.253,0.261,0.203,0.125,0.335,0.547,0.521,0.707,0.978,0.123
ORCL.N,0.141,0.808,0.41,0.079,0.123,0.083,0.729,0.871,0.954,0.917,0.568,0.863,0.147,0.715,0.119,0.677,0.741,0.713,0.036,0.945,0.785,0.863,0.865,0.307,0.893,0.016,0.176,0.424
RHI.N,0.515,0.539,0.582,0.663,0.598,0.574,0.806,0.432,0.457,0.398,0.824,0.836,0.543,0.727,0.675,0.923,0.19,0.012,0.713,0.036,0.141,0.063,0.198,0.6,0.23,0.974,0.998,0.194
XEL.OQ,0.117,0.941,0.76,0.097,0.204,0.2,0.123,0.873,0.851,0.848,0.176,0.675,0.081,0.194,0.042,0.162,0.489,0.822,0.41,0.596,0.634,0.549,0.453,0.111,0.311,0.319,0.543,0.208
ALK.N,0.929,0.099,0.604,0.943,0.97,0.976,0.723,0.121,0.034,0.048,0.879,0.495,0.865,0.606,0.844,0.026,0.083,0.905,0.186,0.008,0.614,0.077,0.164,0.679,0.463,0.828,0.691,0.911
AIG.N,0.903,0.085,0.832,0.913,0.931,0.931,0.774,0.218,0.048,0.083,0.901,0.356,0.915,0.871,0.899,0.04,0.123,0.923,0.141,0.677,0.669,0.535,0.588,0.552,0.699,0.139,0.051,0.307
JBHT.OQ,0.263,0.675,0.432,0.396,0.115,0.115,0.764,0.865,0.818,0.747,0.644,0.659,0.471,0.594,0.39,0.709,0.228,0.164,0.699,0.315,0.756,0.422,0.562,0.521,0.642,0.725,0.804,0.701
CPRT.OQ,0.59,0.408,0.125,0.465,0.507,0.39,0.335,0.594,0.489,0.62,0.376,0.511,0.424,0.228,0.505,0.925,0.871,0.026,0.733,0.493,0.804,0.552,0.939,0.354,0.927,0.275,0.521,0.434
IVZ.N,0.899,0.208,0.539,0.802,0.935,0.883,0.505,0.03,0.105,0.133,0.867,0.772,0.693,0.867,0.663,0.256,0.24,0.82,0.081,0.04,0.459,0.038,0.101,0.764,0.141,0.851,0.808,0.877
LIN.N,0.418,0.507,0.457,0.4,0.594,0.432,0.715,0.533,0.481,0.495,0.634,0.64,0.475,0.491,0.453,0.424,0.737,0.212,0.61,0.921,0.935,0.873,0.867,0.218,0.705,0.046,0.358,0.851
TGT.N,0.182,0.828,0.234,0.115,0.034,0.048,0.82,0.917,0.941,0.919,0.628,0.853,0.198,0.796,0.323,0.733,0.089,0.513,0.76,0.786,0.39,0.687,0.295,0.879,0.376,0.671,0.331,0.505
KLAC.OQ,0.828,0.339,0.103,0.459,0.885,0.764,0.044,0.115,0.487,0.347,0.257,0.473,0.321,0.618,0.509,0.97,0.802,0.271,0.964,0.717,0.16,0.836,0.846,0.836,0.786,0.77,0.636,0.756
MCO.N,0.679,0.463,0.168,0.244,0.61,0.618,0.196,0.263,0.572,0.473,0.077,0.111,0.501,0.065,0.513,0.869,0.921,0.341,0.954,0.705,0.813,0.497,0.461,0.578,0.8,0.584,0.913,0.937
SEE.N,0.533,0.271,0.475,0.657,0.62,0.638,0.612,0.368,0.479,0.366,0.307,0.121,0.758,0.622,0.584,0.58,0.234,0.78,0.968,0.024,0.4,0.02,0.208,0.612,0.255,0.606,0.697,0.529
BAX.N,0.063,0.925,0.653,0.095,0.117,0.063,0.735,0.897,0.893,0.935,0.663,0.972,0.044,0.752,0.077,0.44,0.319,0.848,0.644,0.457,0.645,0.564,0.04,0.651,0.329,0.424,0.099,0.109
PODD.OQ,0.693,0.22,0.059,0.424,0.499,0.552,0.131,0.178,0.64,0.59,0.026,0.097,0.43,0.004,0.366,0.212,0.994,0.17,0.984,0.37,0.893,0.501,0.879,0.867,0.859,0.816,0.958,0.966
DVN.N,0.952,0.02,0.97,0.974,0.206,0.848,0.992,0.065,0.091,0.028,0.996,0.17,0.984,0.996,0.988,0.828,0.382,0.382,0.562,0.618,0.386,0.618,0.921,0.933,0.137,0.505,0.032,0.018
HSY.N,0.067,0.897,0.739,0.123,0.087,0.139,0.578,0.964,0.865,0.895,0.438,0.741,0.218,0.166,0.127,0.821,0.733,0.226,0.927,0.681,0.945,0.606,0.98,0.03,0.978,0.481,0.592,0.267
AAPL.OQ,0.511,0.642,0.067,0.059,0.271,0.251,0.368,0.507,0.834,0.82,0.218,0.493,0.263,0.073,0.36,0.976,0.784,0.135,0.978,1.0,0.851,0.998,0.968,0.584,0.897,0.113,0.115,0.497
ALLE.N,0.493,0.681,0.594,0.513,0.4,0.434,0.248,0.628,0.467,0.57,0.467,0.618,0.362,0.64,0.485,0.826,0.527,0.529,0.897,0.069,0.696,0.135,0.196,0.489,0.899,0.556,0.642,0.715
INTU.OQ,0.788,0.465,0.051,0.182,0.713,0.705,0.188,0.137,0.663,0.558,0.135,0.261,0.384,0.216,0.37,0.836,0.875,0.149,0.788,0.859,0.125,0.923,0.667,0.844,0.483,0.129,0.057,0.867
GD.N,0.335,0.669,0.802,0.515,0.194,0.345,0.651,0.855,0.495,0.531,0.745,0.689,0.608,0.531,0.531,0.407,0.323,0.39,0.576,0.78,0.093,0.64,0.685,0.069,0.145,0.101,0.477,0.196
TSN.N,0.184,0.487,0.697,0.612,0.093,0.097,0.939,0.919,0.824,0.764,0.667,0.487,0.671,0.566,0.448,0.574,0.051,0.681,0.127,0.396,0.154,0.469,0.093,0.432,0.046,0.661,0.305,0.206
VRSN.OQ,0.279,0.756,0.141,0.093,0.2,0.206,0.319,0.582,0.895,0.855,0.113,0.428,0.16,0.057,0.131,0.994,0.99,0.196,0.036,0.388,0.919,0.279,0.61,0.366,0.844,0.416,0.198,0.372
ICE.N,0.299,0.687,0.232,0.273,0.358,0.398,0.172,0.394,0.792,0.675,0.164,0.335,0.347,0.141,0.372,0.11,0.82,0.624,0.448,0.741,0.752,0.624,0.495,0.267,0.681,0.067,0.244,0.659
LUV.N,0.62,0.444,0.709,0.853,0.79,0.63,0.935,0.56,0.214,0.23,0.857,0.776,0.677,0.79,0.574,0.022,0.139,0.939,0.287,0.358,0.331,0.44,0.044,0.628,0.103,0.453,0.087,0.657
UNP.N,0.368,0.535,0.596,0.491,0.198,0.291,0.693,0.608,0.626,0.572,0.493,0.422,0.594,0.347,0.58,0.646,0.782,0.564,0.887,0.879,0.554,0.81,0.313,0.255,0.612,0.184,0.325,0.78
UNH.N,0.297,0.727,0.473,0.174,0.325,0.313,0.372,0.756,0.701,0.768,0.378,0.612,0.283,0.234,0.164,0.582,0.293,0.228,0.782,0.988,0.943,0.972,0.778,0.113,0.691,0.048,0.339,0.428
SBAC.OQ,0.224,0.883,0.293,0.075,0.234,0.228,0.073,0.681,0.84,0.865,0.028,0.337,0.095,0.038,0.048,0.143,0.964,0.699,0.036,0.511,0.067,0.543,0.293,0.57,0.275,0.291,0.224,0.473
HWM.N,0.877,0.133,0.881,0.915,0.887,0.929,0.497,0.174,0.046,0.075,0.861,0.366,0.875,0.741,0.907,0.246,0.537,0.558,0.687,0.263,0.636,0.178,0.907,0.436,0.719,0.358,0.384,0.467
VRTX.OQ,0.075,0.842,0.331,0.051,0.059,0.059,0.762,0.863,0.935,0.958,0.303,0.84,0.051,0.061,0.129,0.968,0.897,0.042,0.723,0.794,0.976,0.814,0.96,0.473,0.901,0.196,0.182,0.952
MPC.N,0.913,0.038,0.927,0.96,0.82,0.958,0.699,0.655,0.032,0.036,0.939,0.23,0.956,0.527,0.968,0.477,0.03,0.782,0.343,0.725,0.048,0.834,0.962,0.735,0.073,0.76,0.628,0.19
HES.N,0.691,0.103,0.982,0.923,0.485,0.628,0.982,0.465,0.244,0.077,0.966,0.59,0.935,0.98,0.972,0.214,0.685,0.444,0.725,0.646,0.539,0.495,0.899,0.873,0.246,0.527,0.699,0.2
PAYC.N,0.885,0.19,0.032,0.679,0.743,0.592,0.584,0.384,0.236,0.382,0.406,0.44,0.505,0.487,0.749,0.584,0.976,0.032,0.939,0.309,0.036,0.291,0.448,0.901,0.24,0.552,0.531,0.891
GS.N,0.689,0.329,0.606,0.687,0.703,0.606,0.786,0.469,0.358,0.299,0.786,0.681,0.653,0.853,0.671,0.105,0.341,0.994,0.105,0.867,0.418,0.851,0.354,0.323,0.097,0.372,0.36,0.844
CBOE.Z,0.119,0.802,0.62,0.335,0.083,0.184,0.622,0.931,0.804,0.832,0.469,0.756,0.214,0.224,0.251,0.624,0.61,0.329,0.594,0.18,0.764,0.075,0.802,0.071,0.568,0.368,0.283,0.03
EL.N,0.554,0.438,0.172,0.444,0.669,0.384,0.545,0.18,0.533,0.584,0.339,0.459,0.455,0.519,0.487,0.719,0.776,0.141,0.931,0.826,0.018,0.786,0.141,0.794,0.01,0.21,0.333,0.913
HST.OQ,0.772,0.196,0.576,0.895,0.749,0.703,0.97,0.715,0.204,0.214,0.871,0.554,0.824,0.861,0.786,0.03,0.471,0.685,0.242,0.123,0.57,0.164,0.578,0.713,0.725,0.913,0.907,0.721
CSCO.OQ,0.202,0.663,0.491,0.248,0.099,0.093,0.824,0.939,0.907,0.913,0.56,0.729,0.297,0.418,0.2,0.796,0.638,0.119,0.673,0.939,0.275,0.956,0.329,0.345,0.499,0.105,0.154,0.228
ELV.N,0.378,0.691,0.679,0.333,0.547,0.602,0.228,0.665,0.469,0.592,0.622,0.653,0.444,0.562,0.341,0.446,0.119,0.455,0.543,0.873,0.427,0.806,0.743,0.248,0.564,0.109,0.196,0.216
KIM.N,0.857,0.202,0.83,0.954,0.909,0.907,0.731,0.143,0.061,0.129,0.743,0.196,0.879,0.875,0.935,0.341,0.865,0.794,0.172,0.172,0.487,0.042,0.307,0.444,0.448,0.699,0.786,0.299
WY.N,0.826,0.293,0.42,0.766,0.808,0.846,0.212,0.24,0.238,0.206,0.451,0.145,0.8,0.681,0.756,0.772,0.384,0.511,0.339,0.392,0.547,0.257,0.273,0.434,0.477,0.568,0.824,0.297
UAL.OQ,0.984,0.04,0.434,0.986,0.99,0.99,0.952,0.329,0.01,0.016,0.952,0.192,0.964,0.663,0.838,0.01,0.026,0.996,0.442,0.145,0.601,0.685,0.515,0.905,0.735,0.945,0.539,0.97
AMZN.OQ,0.491,0.6,0.014,0.03,0.424,0.246,0.624,0.444,0.917,0.798,0.208,0.535,0.21,0.329,0.105,0.376,0.307,0.222,0.762,0.992,0.798,0.992,0.224,0.871,0.762,0.089,0.018,0.422
AMGN.OQ,0.038,0.935,0.695,0.071,0.04,0.026,0.659,0.945,0.96,0.96,0.598,0.937,0.059,0.533,0.103,0.842,0.792,0.606,0.974,0.893,0.168,0.887,0.396,0.028,0.232,0.509,0.693,0.576
GIS.N,0.012,0.992,0.816,0.004,0.01,0.012,0.602,0.988,0.99,0.99,0.396,0.988,0.008,0.289,0.018,0.519,0.479,0.505,0.675,0.695,0.747,0.604,0.901,0.048,0.956,0.766,0.826,0.141
D.N,0.093,0.933,0.804,0.129,0.067,0.081,0.44,0.97,0.844,0.929,0.475,0.842,0.125,0.547,0.109,0.198,0.566,0.883,0.279,0.707,0.492,0.503,0.111,0.17,0.259,0.099,0.026,0.024
WYNN.OQ,0.974,0.028,0.194,0.97,0.952,0.937,0.867,0.026,0.055,0.04,0.851,0.131,0.947,0.307,0.949,0.012,0.467,0.956,0.036,0.071,0.313,0.655,0.511,0.927,0.283,0.96,0.545,1.0
NXPI.OQ,0.83,0.117,0.147,0.778,0.766,0.699,0.293,0.228,0.24,0.269,0.519,0.182,0.786,0.489,0.855,0.788,0.568,0.604,0.727,0.63,0.083,0.822,0.424,0.77,0.495,0.59,0.56,0.711
