timestamp,S&P500,VIX,ValueOverGrowth,SmallOverLarge,USD_to_EUR,USD_to_GBP,JPY_to_USD,CNH_to_USD,MXN_to_USD,CAD_to_USD,_10_y_UST,_10_y_UST_real,_10_y_BE,_2s10s_UST,Brent_Crude,Return On Assets - Actual,Price To Sales Per Share,Total Debt To Enterprise Value,Price To Book Value Per Share,Company Market Capitalization,Trailing 30-day Price Net Change,Average Daily Value Traded - 30 Days,Weekly Sharpe Ratio - 2 Year,Volatility - 260 days,RSI Simple - 14 Days,Short Interest Pct,Days To Cover,Convexity
EBAY.OQ,0.05590796488750191,0.23145445996556793,-0.6219140289936063,-0.5489904655055369,0.3437047305014147,0.22322281076885933,-0.7218499183550787,-0.3424581838285014,-0.11851493574390234,-0.27124360678239856,-0.5970147511698372,-0.29367658124157786,-0.4699968213551894,-0.1275510663768809,-0.1628258358586859,0.327,-0.262,0.56,0.256,-0.4,0.074,0.247,-0.692,0.401,0.721,0.818,0.277,0.814
CMI.N,-0.3964378704496163,0.1694263524505307,1.204983990774249,0.6151231438023674,0.10651325761130541,0.2122419248059403,-0.18222371101857654,0.11325740955351153,-0.30211738383637593,-0.5746024793659918,0.45584850201914656,0.2664277233434091,0.08457062715824204,0.266684585709238,0.10957757707607713,0.015,-0.816,0.201,0.132,0.002,-1.132,-0.326,-0.631,-0.659,-0.917,0.546,0.84,0.744
MTCH.OQ,1.2076012439484332,-0.8956913831749694,-2.028581454259149,0.7724367372790457,1.2852370744148798,1.1604473132798174,-0.8621294026633873,-1.1390204901794216,-0.9762200593758501,-1.4023125059147923,-0.8418124910250186,-0.9607240373451572,0.15535063173027788,-0.11435934350544048,0.28351607948065316,0.832,0.279,0.447,-1.758,-1.039,-0.45,-0.237,-2.518,1.969,-0.624,1.206,-0.253,1.869
TEL.N,0.7133514178498198,-0.8356639312153162,0.1675835172984377,1.5368031121114123,0.7296101239609587,0.6772178333959048,-0.31142676702503347,-0.5385891305186686,-1.174421440750261,-1.2754332772361108,-0.07798173831382531,-0.7121764890182485,0.7793989681303777,0.0844149681556888,0.5771408527151488,0.286,-0.28,-0.403,-0.04,0.064,-0.58,-0.41,-0.271,-0.283,-0.813,-0.616,-0.259,-0.114
CINF.OQ,-0.4068970916149263,0.19788969468256912,1.929930598190325,0.28712956529785266,0.03915279225190529,-0.045315760600480204,0.37069370459433953,-0.06412154713431184,-0.36807401946839513,-0.3418644721182758,0.7208728987749005,0.7370155956279082,-0.23895725298656945,0.5451173023956285,-0.8380439839124765,-0.209,-0.199,-0.994,-0.6,-0.71,-0.453,-1.057,-0.362,0.001,-0.037,0.482,2.303,-1.133
ORCL.N,-0.9469396750856581,0.4194230088631923,0.39921767536464065,-1.0719920361357163,-0.6046680602266082,-0.8176415501106197,0.10884137305736463,0.3172360163846245,0.9045994532310566,0.7051119066210624,0.019140123775385664,0.39534332774616315,-0.6530293962031967,0.23076509851887844,-0.7262436094121263,0.299,0.637,0.593,-1.758,1.797,0.503,1.052,1.057,-0.591,1.264,-1.895,-0.888,-0.194
RHI.N,0.172524267764524,-0.22626219017681923,0.7864304553365792,1.0711061300725657,0.26087695224719826,0.33863217444252114,0.20268278546693624,-0.3147675374418774,-0.597832361547743,-0.7085286944077173,0.6562090822562988,0.33672813719726247,0.24109339086552067,0.2460780630206114,0.3916677736386014,1.581,-0.964,-2.903,0.396,-1.394,-0.729,-1.312,-0.796,0.112,-0.855,2.318,3.455,-0.861
XEL.OQ,-1.1095367366569693,1.0286078104407,1.19191063824768,-0.9622965133929493,-0.3368103201782908,-0.3323321980119155,-0.6309114199967275,0.3193858423596101,0.34836349920057463,0.42911428416361097,-0.5708428418311449,0.03235279726059277,-0.8947539444401329,-0.33391127206664273,-1.057149363814537,-0.848,-0.101,0.851,-0.355,0.114,0.141,-0.025,-0.076,-1.151,-0.62,-0.528,-0.075,-0.804
ALK.N,1.8851119415021595,-1.645256695413627,0.8334294556704007,3.2589813671546364,1.58012910986558,2.0426765187411275,0.0976293911422458,-0.7726804215896442,-2.803342116405848,-2.645953828924694,0.8560457442874956,-0.2895665006941858,1.3757382502157336,0.06759874668655635,0.9307819860715242,-1.52,-1.393,1.086,-0.728,-1.766,0.124,-1.205,-0.963,0.388,-0.218,0.946,0.338,1.274
AIG.N,1.5827666871781398,-1.7463509767161611,1.3732841043933064,2.8231403432962616,1.1358489775887515,1.4375610010602449,0.1620028047910847,-0.5854202136747239,-2.449267538442076,-2.156082770202546,0.9724708183091714,-0.48228061392244714,1.794872420412867,0.5812835855729721,1.298689179709592,-1.146,-1.203,1.183,-0.835,0.309,0.187,-0.069,0.247,0.014,0.525,-1.091,-1.374,-0.496
JBHT.OQ,-0.4714589248849548,0.109253209266205,0.43478114766619136,0.1338420957420273,-0.6342520769417067,-0.6728898513778476,0.1425123444831867,0.3105214420538278,0.24546990285706086,0.1157804069749146,0.14420884763936384,0.0015987350294262952,0.05958770760974667,0.056802327825536535,-0.15412748192812603,0.373,-0.868,-0.853,0.355,-0.612,0.43,-0.288,0.175,-0.052,0.304,0.533,0.828,0.512
CPRT.OQ,0.34714217229421246,-0.5202925840834309,-0.8675353575793926,0.31612277291167773,0.1161696197166009,0.00983119810990177,-0.33900159959083503,-0.1290519798366983,-0.5455280052183694,-0.2202391826359369,-0.2130253107638117,-0.25556236777884633,-0.034266561427291876,-0.2964700181444367,0.030132340468138407,1.59,1.353,-2.895,0.501,-0.156,0.57,-0.024,1.543,-0.508,1.55,-0.668,-0.135,-0.18
IVZ.N,1.5338552199049182,-1.0806409553077934,0.6968461359218208,1.8238900320248543,1.1838197499328507,1.1213974728007792,-0.1528630763500564,-1.1854377326602452,-1.8429491503363373,-1.7997311921308252,0.767788938938831,0.2032408147111918,0.5708338154008473,0.5756553045087999,0.34149964107612546,-0.666,-0.831,0.848,-1.249,-1.374,-0.054,-1.423,-1.274,0.758,-1.11,1.033,0.842,1.084
LIN.N,-0.055725242120181866,-0.288840158149199,0.49006121919925677,0.13750399732698734,0.2552439907412253,0.07291102819651656,0.08901104743425796,-0.1934261507957315,-0.5706866750242502,-0.4565589910717643,0.11990403622096482,-0.028316361812772094,0.0706520474073744,-0.037735626071817935,-0.056459303538250384,-0.337,0.631,-0.572,0.179,1.492,1.277,1.092,1.07,-0.813,0.542,-1.441,-0.468,0.955
TGT.N,-0.7900625505216244,0.48543214663269374,-0.18426571191519941,-0.8382335487550545,-0.9484195315339865,-1.0300663918970197,0.2344525771362963,0.45001432252591866,0.8340713813569032,0.7095210550759701,0.11172953504748473,0.3808962152362725,-0.5147509428210866,0.3791925702928802,-0.2665236756432723,0.472,-1.363,0.179,0.543,0.673,-0.148,0.36,-0.472,1.177,-0.457,0.371,-0.506,-0.043
KLAC.OQ,1.1005099448231468,-0.710751559206749,-1.1477262823331107,0.2949330888856653,0.9044063957181333,0.6843681080695028,-0.8385341290906992,-0.7790880518884112,-0.5526324868744527,-0.9089930681924018,-0.4253273539823927,-0.31033860435848376,-0.2278184156375195,0.08572379865166814,0.04445674607252606,2.309,0.803,-0.36,2.051,0.433,-0.606,0.936,1.019,0.971,0.868,0.706,0.177,0.628
MCO.N,0.5606307264954402,-0.38372312763880023,-0.5588914145351791,-0.3186087302499554,0.2819223384398187,0.41039655406398196,-0.5003804092460566,-0.5200114216314774,-0.34054777458830865,-0.5477169697557359,-0.9362928507078756,-1.0383718633477554,0.14406582850788635,-0.5837362646754157,0.04773248296065404,1.016,1.492,-0.204,1.921,0.389,0.6,-0.151,-0.056,0.062,0.909,0.156,1.509,1.489
SEE.N,0.201526693504868,-0.9074669567003282,0.5482328683614783,1.0615891349861046,0.2976616224992114,0.4544128479550367,-0.04761513743756948,-0.3825852974419938,-0.5708677139487113,-0.8297647792384762,-0.3325437605161289,-1.0003116760457946,0.8598928449257981,0.09050013476874384,0.17066583417177256,-0.041,-0.854,0.73,2.346,-1.495,-0.127,-1.576,-0.768,0.164,-0.79,0.228,0.361,0.039
BAX.N,-1.4260443272521617,0.9015274426883068,0.9311498062639038,-0.9647927644196235,-0.634110670616164,-0.9431047595857819,0.11416550687628925,0.36960549723214886,0.5710035375182265,0.8318725547185898,0.16707613172461838,0.8846179704464167,-1.1520098398022314,0.27921874698496074,-0.8505889971458114,-0.297,-0.542,0.895,0.255,-0.272,0.153,0.015,-1.902,0.266,-0.556,-0.256,-1.098,-1.168
PODD.OQ,0.6017393861071056,-1.0454253861851874,-1.8513291923215773,0.21008390124942172,0.10991830373587799,0.28186579814996365,-0.6136443845160545,-0.6705236643582865,-0.19155019284373645,-0.28780799225047554,-1.1706064853389333,-1.1290478070671384,-0.027090622585464148,-1.4010553024680739,-0.18408223597565976,-0.768,2.383,-0.83,2.763,-0.492,0.909,-0.149,1.106,1.127,1.054,0.862,2.0,1.866
DVN.N,2.0769841526980866,-3.09403123988865,1.9822670783267557,3.8551049376944646,-0.33663822546878,0.9760805846501498,1.137168614587118,-0.9466367803778756,-1.933434732269998,-3.0657308762881734,1.925824584856431,-0.8681419815450037,3.5518252385984463,1.3651549903986018,4.172566540304501,0.805,-0.348,-0.098,0.042,0.159,-0.151,0.138,1.393,1.638,-1.113,-0.067,-1.607,-1.94
HSY.N,-1.397424788652918,0.7833025373509878,1.1491655256373443,-0.8045839494014185,-0.7254705911308171,-0.5747225788238806,-0.08311890518830105,0.6471398174582623,0.37451539812343404,0.6255280203702291,-0.12022613312510098,0.13153555872166525,-0.4599340449460646,-0.3711600979355034,-0.6850629303469414,0.796,0.616,-0.517,1.496,0.319,1.446,0.103,1.973,-1.656,2.199,-0.128,0.059,-0.61
AAPL.OQ,0.15928692537286085,0.052594059103135596,-1.6541452720803638,-1.207312224437224,-0.19088801054533908,-0.2261903163431695,-0.3049153670405097,-0.23531047248163492,0.287290039851092,0.35239991721047714,-0.4941083272751982,-0.2903367607916219,-0.3435648059693095,-0.5630502818497529,-0.19915442271203587,2.346,0.758,-0.971,2.587,3.952,0.697,4.202,1.754,0.077,1.319,-1.213,-1.043,-0.063
ALLE.N,0.11467160671573652,0.1226926698592737,0.8154441628992376,0.5068032893509457,-0.028480181059438035,0.07443056949757484,-0.43037058102510417,-0.09061268886247902,-0.5883397993478363,-0.34166000253910916,-0.09158799075210924,-0.060285491698795504,-0.1539140683577791,0.11333729979747592,-0.018239858593383076,0.803,0.04,0.195,1.197,-1.256,0.256,-1.045,-0.798,-0.139,1.328,0.073,0.197,0.534
INTU.OQ,0.8867587797225086,-0.3832666993256302,-2.0186511539765437,-0.5662009699352898,0.45176546164188064,0.5488098033707282,-0.5134476639834361,-0.7505327051069587,-0.1422074291911931,-0.3682592814639564,-0.6941592927559465,-0.6333836143271302,-0.11645547642948181,-0.31028801270267414,-0.17090243240830236,0.831,1.373,-0.898,0.634,1.122,-0.837,1.399,0.428,1.011,-0.136,-1.141,-1.328,1.038
GD.N,-0.30402790105383476,0.10615997811533535,1.2966793774557732,0.5105537111335747,-0.38000284693991504,-0.04248857174944234,0.0009429352462291565,0.28206215623756614,-0.5167469237355484,-0.4109967099638674,0.4371852216155928,0.0447888601006174,0.3722156428043583,-0.0006994825686286644,0.07215091828211848,-0.356,-0.536,-0.083,0.081,0.666,-1.111,0.219,0.478,-1.334,-1.076,-1.232,-0.227,-0.857
TSN.N,-0.772258544483276,-0.3442721227257885,1.053561096247416,0.8327218603185047,-0.7039602346008919,-0.7301035067283634,0.5986030208727422,0.45365543680303144,0.26166027729707536,0.16656388348159412,0.1826592853305653,-0.29692336430924743,0.5280369015384141,0.027284997086538545,-0.06349834871798761,-0.055,-1.582,0.527,-0.874,-0.405,-0.632,-0.203,-1.318,-0.256,-1.45,0.358,-0.548,-0.811
VRSN.OQ,-0.4222260511796206,0.26613635971710026,-0.702394765106179,-0.971401419238371,-0.3499470653430184,-0.31695656777849396,-0.362421546915397,-0.13749682848107522,0.5908141796112709,0.43806733101912065,-0.7939344503813432,-0.36269771662245287,-0.6239326874261528,-0.6001057894430982,-0.6661979559558453,2.86,2.304,-0.673,-1.758,-0.431,1.131,-0.609,0.273,-0.482,1.028,-0.276,-0.804,-0.288
ICE.N,-0.37972017086232557,0.13479642727903485,-0.1934371477715036,-0.24940412591010686,-0.07458308286553662,0.01904354452203909,-0.5388084535031822,-0.3501080801244285,0.15440737437214438,-0.10514581666299187,-0.605126893898926,-0.5066431826913743,-0.1810928418295157,-0.4222252346334104,-0.16978632654122022,-0.994,0.934,0.394,-0.28,0.5,0.403,0.151,-0.004,-0.692,0.452,-1.351,-0.712,0.412
LUV.N,0.44816679872273973,-0.4310800838510771,1.0896777857539903,2.1886913252165083,0.5960823466716676,0.44271384185563406,0.5750454142395816,-0.16379574519867116,-1.306132270005798,-1.2638693979223692,0.7441009067980443,0.20648773022501404,0.5360879313786299,0.3734476488591397,0.13699436822336547,-1.78,-1.138,1.252,-0.548,-0.514,-0.209,-0.272,-1.848,0.206,-1.194,-0.192,-1.151,0.401
UNP.N,-0.19533058280986038,-0.23854285049300983,0.8203442396734919,0.43893848088607396,-0.3535009308176217,-0.16431574598989715,0.05438965594923452,-0.1201412869925031,-0.23669864019806097,-0.33139237022576495,-0.053038685517545786,-0.367155509875482,0.3263908123526171,-0.16488581396519153,0.16430469250790936,0.167,0.75,0.243,1.119,1.268,0.049,0.794,-0.434,-0.723,0.209,-0.943,-0.516,0.681
UNH.N,-0.39082641628612647,0.2125603834928177,0.5425725807177025,-0.58942903070556,-0.1217888143482822,-0.10552262492391094,-0.29695271859145433,0.08379569322794579,-0.07649647807361237,0.172222561032695,-0.21060590716367372,-0.07146374408349544,-0.2898617492445874,-0.2907404027446601,-0.5668849042887587,-0.027,-0.643,-0.508,0.608,2.576,1.438,1.994,0.765,-1.149,0.5,-1.425,-0.49,-0.19
SBAC.OQ,-0.6629909361342908,0.7419473770058143,0.05031360827948228,-1.102818135618433,-0.27867990075387594,-0.27319694452868004,-0.7503580936727361,-0.0403572420327727,0.3100434984257924,0.4671118301939791,-1.1086828576544119,-0.5058380725062762,-0.8238622151085239,-0.7198970241136928,-1.023433132570156,-0.897,1.906,0.568,-1.758,-0.115,-1.379,-0.043,-0.474,0.053,-0.705,-0.651,-0.745,-0.106
HWM.N,1.3274079231561204,-1.4083403205305725,1.5086644521419574,2.824400807751075,0.9204539551252304,1.43366587364229,-0.1583017737633925,-0.6790604844959236,-2.4567384448568803,-2.2866400941392984,0.75174694361068,-0.4601583335426007,1.482538805095384,0.2671326509271541,1.372913801845707,-0.677,0.055,0.237,0.323,-0.71,0.143,-0.872,1.25,-0.242,0.634,-0.438,-0.44,-0.111
VRTX.OQ,-1.3566484254000992,0.5647985114076114,0.16638160254750325,-1.254088408928587,-0.8370539061426541,-0.9507107465003223,0.1394981635596593,0.29086492692934146,0.8070797298491236,1.0215186780348329,-0.3362221510199129,0.35188735736958004,-1.0447767850102272,-0.5952620444207638,-0.6692137633762395,2.177,1.425,-2.372,0.453,0.748,2.391,0.824,1.69,-0.165,1.338,-0.876,-0.866,1.646
MPC.N,1.723958332546876,-2.3529595575795983,1.7015758606132092,3.4442591919357537,0.7224025063432665,1.746605876010083,0.06527857690324332,-0.07108605734971221,-2.938019168954785,-2.842288417249069,1.1978042331364516,-0.7076845200437819,2.398711748312065,-0.004560978841670312,2.5081802135275777,-0.234,-1.707,0.733,-0.451,0.452,-1.621,0.915,1.691,0.577,-1.338,0.654,0.156,-0.868
HES.N,0.5989934987500666,-1.58384152258945,2.2305472684392016,2.913888014463691,0.086026031522335,0.4336946008318725,0.9811799987221437,-0.27425611599764743,-1.1895765509516425,-2.275257529992503,1.551378522603628,-0.1279952803982522,2.0347164364347905,1.1613067890534765,2.6946798121988342,-0.767,0.443,0.033,0.469,0.24,0.028,-0.152,1.228,1.147,-0.818,-0.013,0.363,-0.836
PAYC.N,1.4164517651827742,-1.1168886087067025,-2.220069098069621,1.1237903222673225,0.5209105428482516,0.3708095836681297,-0.07565159742601461,-0.35917148319015296,-1.2075543458912639,-0.771092363939619,-0.16531992080029748,-0.34842386028699807,0.1570005317101777,-0.04060770400894778,0.5464895054572948,-0.02,2.136,-2.748,1.584,-0.617,-1.872,-0.568,-0.082,1.333,-0.836,0.053,-0.095,1.139
GS.N,0.5971636778352418,-0.7264518106042515,0.8357883103475223,1.1550023728614833,0.42852809373125034,0.38644026750607646,0.17666903592345531,-0.27207218428373603,-0.8676125660754074,-1.0142138537603087,0.526082750491158,0.03864535950845223,0.4941223951293141,0.5275496012190846,0.38215257752170373,-1.024,-0.461,1.993,-0.966,1.181,-0.104,0.98,-0.336,-0.559,-1.248,-0.409,-0.464,0.948
CBOE.Z,-1.1012857070389508,0.3911146814264708,0.8586754078928993,-0.091045821202513,-0.7356266784714443,-0.3878829151484091,-0.03774295529291866,0.47913827498307293,0.18783021660565777,0.36709460771256247,-0.08942589069912346,0.17399526733332418,-0.480348320512564,-0.29959573521970645,-0.3722411963654759,0.085,0.235,-0.244,0.124,-0.905,0.444,-1.219,0.839,-1.328,0.088,-0.416,-0.617,-1.728
EL.N,0.2628910955068776,-0.4460520224104342,-0.5085704723895418,0.2697916561672657,0.3754964079304782,0.0055584921731378755,-0.11913113477803337,-0.6698416430999835,-0.4144198592587188,-0.3064387607675263,-0.260750110671528,-0.3369708003981261,0.019309278598195777,-0.013232007477313608,-0.016933206425310342,0.421,0.728,-0.941,1.542,0.919,-3.211,0.664,-1.073,0.839,-1.925,-0.834,-0.506,1.286
HST.OQ,0.8239567120355827,-1.103753473626786,0.7736188152890008,2.6877026175580743,0.5380140983219807,0.5481031663394731,0.8068735650805123,0.005597701288351375,-1.3342431749099806,-1.3248118726945857,0.8007235751312225,-0.17853383964308447,1.1492333371036785,0.5501456040506442,0.6396679725720479,-1.305,-0.169,0.547,-0.609,-1.048,0.071,-0.942,0.221,0.496,0.646,1.447,1.474,0.538
CSCO.OQ,-0.7194245184185247,0.10125151388455852,0.579289142517921,-0.31585394030732633,-0.6820630084307038,-0.7626318519777634,0.23538966026851596,0.5125280212972722,0.6355099288086835,0.6740744991117903,0.012128258223533616,0.1110856982989296,-0.26255199800298445,-0.11379732365839444,-0.47557057890596166,0.726,0.324,-1.11,0.298,1.682,-0.313,1.726,-0.386,-0.517,-0.097,-1.224,-0.948,-0.739
ELV.N,-0.16589029082663245,0.1435822170557925,1.0032729420871782,-0.09354457024313735,0.19143367192778005,0.3849969239886677,-0.4527980503180947,-0.05714299117293638,-0.5855154122462458,-0.2809967860224467,0.09159637891429333,-0.008058041293281309,0.006116949686683149,0.026272995198922657,-0.22758143957751004,-0.283,-1.208,0.06,-0.033,1.231,-0.092,0.734,0.632,-0.725,0.068,-1.218,-0.818,-0.786
KIM.N,1.2271913909496939,-1.0878150433883207,1.366701899469627,3.3362350214611403,1.0200664319865238,1.2665602072786517,0.10960922297449482,-0.7441151669051266,-2.2584106674474373,-1.8220595909538357,0.43448068245938826,-0.7562098732759859,1.4942573689212941,0.5907497323707994,1.7682064184537136,-0.49,1.274,0.763,-0.764,-0.921,-0.03,-1.4,-0.447,-0.222,-0.254,0.47,0.747,-0.509
WY.N,1.0973747839256494,-0.8517040909794718,0.4212651567592174,1.6016027230425443,0.6713511133680948,0.9656853455528316,-0.4801524834316087,-0.5418208008879923,-1.2024078041391653,-1.343054175572113,-0.11411685495933635,-0.948375568388968,1.0652397664238782,0.17763535334910932,0.5728089229935367,0.648,-0.347,0.175,-0.459,-0.412,0.046,-0.663,-0.558,-0.247,-0.154,0.105,0.908,-0.52
UAL.OQ,2.9398202452458153,-2.2894460955693017,0.45028624991362287,4.531105987156261,2.34754106646637,2.549240642647088,0.709088835019217,-0.42734201416288575,-3.583608538228693,-3.6061455814692938,1.307914662857414,-0.7713767860643129,2.628510376443614,0.14894280147894084,0.910141675749687,-2.305,-1.719,2.029,-0.295,-0.979,0.099,0.346,0.041,1.371,0.698,1.723,-0.081,1.878
AMZN.OQ,0.11448226323247264,-0.10769046907878548,-2.616127844784456,-1.3864939958939126,0.003248646370084292,-0.2300662313968554,-0.03306057743933656,-0.30350303082822583,0.6835492359769819,0.2516015637992918,-0.5152785923110257,-0.2065324645942573,-0.488294150634451,-0.1866471210505921,-0.775417675845614,-0.422,-0.563,-0.527,0.543,3.104,0.565,3.585,-0.734,1.131,0.773,-1.265,-1.732,-0.194
AMGN.OQ,-1.6893251032301975,0.9592473798149522,1.0460086061542335,-1.1593874964581752,-0.9244077870797015,-1.1845024992440847,0.024400183995716095,0.535605468110889,0.9286791376402965,1.0670968185849339,0.050165998970883814,0.6623688446881075,-0.9886948652066397,0.0069209999042562555,-0.7850332509479091,0.86,0.778,0.342,2.514,1.361,-0.572,1.142,-0.239,-1.675,-0.85,-0.063,0.346,0.168
GIS.N,-2.4607526778417017,1.9091710070496606,1.3164504921213658,-1.862147055823986,-1.374408017420904,-1.4525356363934678,-0.057651388415158926,0.8673412485318072,1.4961451922411788,1.6548535632052508,-0.1762732360474422,1.0463730626899619,-1.816793447440401,-0.23056998604252799,-1.2780136624629828,-0.189,-0.133,0.167,0.305,0.358,0.389,0.096,1.23,-1.444,1.902,0.673,0.909,-1.056
D.N,-1.2626434801842112,0.9592262162908802,1.3006208835886537,-0.7933293018015826,-0.8019412230037857,-0.8184862928703898,-0.2027910100433091,0.6883342165398268,0.31610387097077636,0.7446267041088872,-0.08059110407218825,0.3591511581577446,-0.729254508902497,0.017266232881693194,-0.7591390696692425,-0.792,0.119,1.011,-0.565,0.39,-0.027,-0.124,-1.234,-0.99,-0.75,-1.237,-1.642,-1.805
WYNN.OQ,2.3916775636674923,-2.7117789528837095,-0.4120892455189933,3.5749448519939473,1.3443347874612606,1.4677280065236225,0.33922838221530727,-1.2090803553450562,-2.32790605347243,-2.8118911172570082,0.731743111522144,-0.9713866753158712,2.1753794985797588,-0.2145343845237814,2.0295141248065667,-2.035,-0.173,1.365,-1.758,-1.246,-0.238,0.268,0.029,1.576,-0.691,1.853,-0.074,2.862
NXPI.OQ,1.113997216036435,-1.4829543419748865,-0.6862398765211655,1.6846585856822756,0.5569405007574615,0.5434556748125586,-0.39347778718789383,-0.572288827748887,-1.1983627266413326,-1.1245112084854383,-0.0257139451234284,-0.8250636336934312,1.0046176978403696,-0.03874512145916475,1.0016355040660245,0.707,0.119,0.335,0.47,0.176,-1.148,0.846,-0.171,0.772,-0.1,0.177,-0.055,0.527
ALL.N,-0.45582984793024905,0.0824294718280955,1.4044175769450857,0.31627916159617664,-0.1890914800754523,0.02846550086793947,0.0011158630800789419,0.1506567021111467,-0.44310667778524554,-0.20343719086578554,0.43074369099870125,0.35989183898238625,-0.07874523885488487,0.028484707913622724,-0.14667198519359795,0.674,-1.29,0.082,-0.464,0.051,0.627,-0.047,-0.349,-0.208,0.812,-0.509,-0.393,0.649
ARE.N,-0.1031490438936824,0.1904876805228752,0.1118282661005282,-0.05776368563391218,0.14602536106789746,0.17834083713470858,-0.8018099257479379,-0.1478834067002027,-0.171387273810156,-0.10268346562985257,-0.8929039879911155,-0.6500689237719546,-0.3462541456361882,-0.3679081408098937,-0.5905550639255722,-0.952,1.592,0.531,-0.767,-0.342,-0.299,-1.006,-1.279,-0.037,-0.296,-0.413,-0.017,-0.683
DXC.N,2.073472684370001,-2.572639058748746,0.5839900776008446,3.3299628947255497,1.2784802093266416,1.595000704031245,0.9884156713808672,-0.5395395780462588,-2.09811016951834,-2.4369437959697695,1.03550186062093,-0.9915584112379626,2.5907766003788635,0.707081005268888,1.6788433009794215,-0.655,-1.609,1.147,-0.779,-1.657,-0.141,-2.252,-0.664,1.322,-0.492,0.987,1.341,1.521
WMB.N,0.1905559442016083,-0.7395677052889771,1.2314273930777362,1.4604524527429361,-0.08556148228909521,0.399069498944923,0.025971150398869044,-0.08151405594860725,-0.7129464311792048,-1.145731289442621,0.041599402053891836,-0.9225719220657504,1.2273987658686607,0.02301785760389822,0.990763545891981,-0.743,0.258,0.774,0.002,0.156,-0.002,-0.444,0.562,-0.473,-0.232,-0.09,0.251,-1.756
IP.N,-0.45600708948852864,0.12757109740518022,1.7122275943122187,0.5799635793975976,-0.05068115499669558,-0.04269128872595907,0.10976260163460698,-0.33051294006221843,-0.41901999564964953,-0.4380435735127372,0.667467342125252,0.6562243787447788,-0.19348716664201138,0.6934653735161588,-0.045648604037068406,-0.632,-1.41,0.64,-0.79,-0.98,-0.229,-1.18,-2.295,-0.162,-1.995,0.758,0.434,-0.446
O.N,-0.0038082879577597804,0.07925496711311943,0.5587787489842367,1.033991417594914,0.5416312176766993,0.6661826063139571,-0.5926589179085329,-0.1486954043759612,-0.9091389172355432,-0.6819126273712983,-0.4860253944024853,-0.8400994507668638,0.4392092718124378,-0.5070116770195043,0.12000697133231664,-1.092,1.999,0.571,-0.698,0.149,-0.033,-0.212,-0.057,-1.451,0.321,0.299,0.26,-0.153
FLT.N,0.499651430353457,-0.5245621616731108,0.4693127639686609,0.7406432563663536,0.24654571556983756,0.38440307205805524,0.10820040710378158,-0.6022441584066369,-0.7525050558870451,-1.0348166167424813,0.6082099426306868,0.0827334106264491,0.5368216491758924,0.39632888555939494,1.0153375013196717,-0.006,0.423,0.808,0.519,-0.889,1.459,-0.849,-0.346,0.281,1.062,-0.659,-0.902,-0.254
FITB.OQ,1.5255059936688629,-1.5218470388731125,1.4630153946968427,2.983831219262607,0.9667734879961702,1.2525362848323918,0.30944887640555646,-0.35970651834110967,-2.117675751921954,-2.1955966665687865,1.136518550259268,-0.39098350601380405,1.8756222663265154,0.8028461709112779,1.148341831351315,-1.071,0.368,0.793,-0.766,-0.399,-0.176,0.034,-1.439,0.614,-0.957,-0.378,-0.555,-0.311
GEN.OQ,-1.0521270362408142,0.7380373156835462,0.1954036426047129,-0.5115349476509199,-0.48028968611237466,-0.490958522641822,0.14881930269896068,0.3384525395795786,0.6109844348123769,0.37895980119003236,-0.08806205228852293,-0.01946945098574008,-0.20677211942057336,0.07465475529998825,-0.6487097764942436,0.828,0.686,0.961,0.841,-0.839,-0.031,-1.148,-1.472,-0.168,-0.654,0.164,0.305,-1.636
GE.N,0.751647600009152,-0.8950331503192583,1.5076610737063072,2.196560415434829,0.7250014942689628,0.7629705020906473,-0.06607114299983628,-0.5613448932150805,-1.6804842067099859,-1.6335239477317152,0.9202482510789698,-0.05515058083854874,1.1281668437556889,0.7590828671042565,0.3994806116233672,-1.106,-1.034,0.569,-0.38,0.712,0.328,0.967,0.809,-0.172,0.069,-0.726,-0.453,-0.054
UPS.N,-0.8057936865249764,0.4832060372087833,-0.048092455435553016,-0.8566760984972451,-0.3842477394203658,-0.8842036491475774,0.2967061863926116,0.16135115759190097,0.9395558105435724,0.6399405048154255,0.021411306812258862,0.43795477357142654,-0.7100090082824259,0.22932339387703135,-0.7162607172620719,0.904,-0.696,-0.23,0.904,1.429,-1.521,1.0,-0.842,-0.523,-1.376,-0.409,0.524,1.605
HON.OQ,0.05851693307218843,-0.16562468305560177,1.1313910056801477,0.7037297860050102,0.2177759426969486,0.3800451013607427,-0.39820819946372055,-0.12069461142637254,-0.8762473830070622,-0.7539481327035585,0.1415948251885669,-0.14093885533098882,0.256537264399017,0.015616429555522525,0.02112169731483039,-0.045,0.446,-0.366,0.815,1.388,0.311,1.222,-0.67,-1.237,-0.027,-1.05,-0.491,0.234
BALL.N,-0.11499729641043394,0.21752568945444412,0.23154704384913088,-0.3765853006686993,0.10396219549812406,0.3637688386472415,-0.6997060467397215,-0.5167984561615285,-0.2506153741323575,-0.2732287068179856,-0.659674349597596,-0.4471876715608921,-0.33413925665454375,-0.11851643964760596,-0.620215742333834,-0.402,-1.012,0.78,0.249,-0.725,0.136,-1.041,-0.986,0.942,1.151,1.434,2.62,0.521
